Gene stable ID	Transcript stable ID	Gene name
OS11G0142400	OS11T0142400-01	
OS11G0142500	OS11T0142500-00	
OS11G0142725	OS11T0142725-00	
OS11G0142800	OS11T0142800-00	
OS11G0143200	OS11T0143200-01	
OS11G0143233	OS11T0143233-00	
OS11G0143266	OS11T0143266-00	
OS11G0143300	OS11T0143300-02	
OS11G0143300	OS11T0143300-01	
OS11G0143400	OS11T0143400-00	
OS11G0143500	OS11T0143500-01	GLDH1
OS11G0143600	OS11T0143600-00	
OS11G0143700	OS11T0143700-00	
OS11G0144500	OS11T0144500-01	
OS11G0144900	OS11T0144900-01	
OS11G0144950	OS11T0144950-00	
OS11G0145000	OS11T0145000-01	
OS11G0145100	OS11T0145100-00	
OS11G0145200	OS11T0145200-01	
OS11G0145400	OS11T0145400-01	
OS11G0145700	OS11T0145700-00	
OS11G0146000	OS11T0146000-01	
OS11G0146100	OS11T0146100-01	
OS11G0146200	OS11T0146200-02	
OS11G0146200	OS11T0146200-01	
OS11G0146300	OS11T0146300-01	
OS11G0146500	OS11T0146500-02	
OS11G0146500	OS11T0146500-01	
OS11G0146550	OS11T0146550-00	
OS11G0146600	OS11T0146600-00	
OS11G0146700	OS11T0146700-02	
OS11G0146700	OS11T0146700-01	
OS11G0146750	OS11T0146750-00	
OS11G0146800	OS11T0146800-00	
OS11G0146950	OS11T0146950-00	
OS11G0147000	OS11T0147000-01	
OS11G0147050	OS11T0147050-00	
OS11G0147100	OS11T0147100-01	
OS11G0147150	OS11T0147150-00	
OS11G0147200	OS11T0147200-00	
OS11G0147500	OS11T0147500-02	
OS11G0147500	OS11T0147500-01	
OS11G0147600	OS11T0147600-01	
OS11G0147700	OS11T0147700-01	
OS11G0147800	OS11T0147800-02	
OS11G0147800	OS11T0147800-01	
OS11G0147901	OS11T0147901-00	
OS11G0148000	OS11T0148000-01	
OS11G0148101	OS11T0148101-00	
OS11G0148200	OS11T0148200-01	
OS11G0148300	OS11T0148300-01	
OS11G0148400	OS11T0148400-01	
OS11G0148500	OS11T0148500-02	
OS11G0148600	OS11T0148600-01	
OS11G0148700	OS11T0148700-01	
OS11G0148800	OS11T0148800-00	
OS11G0149100	OS11T0149100-01	
OS11G0149200	OS11T0149200-00	
OS11G0149300	OS11T0149300-02	
OS11G0149300	OS11T0149300-01	
OS11G0149400	OS11T0149400-02	PSK2
OS11G0149400	OS11T0149400-01	PSK2
OS11G0149900	OS11T0149900-00	
OS11G0150100	OS11T0150100-02	
OS11G0150100	OS11T0150100-01	
OS11G0150200	OS11T0150200-01	
OS11G0150400	OS11T0150400-02	
OS11G0150400	OS11T0150400-01	
OS11G0150450	OS11T0150450-01	
OS11G0150632	OS11T0150632-00	
OS11G0150700	OS11T0150700-00	
OS11G0150800	OS11T0150800-01	
OS11G0150801	OS11T0150801-00	
OS11G0151002	OS11T0151002-00	
OS11G0151200	OS11T0151200-01	
OS11G0151300	OS11T0151300-01	
OS11G0151400	OS11T0151400-01	
OS11G0151500	OS11T0151500-01	
OS11G0151600	OS11T0151600-01	
OS11G0151700	OS11T0151700-01	
OS11G0151800	OS11T0151800-01	
OS11G0152025	OS11T0152025-00	
OS11G0152400	OS11T0152400-01	
OS11G0152400	OS11T0152400-02	
OS11G0152500	OS11T0152500-00	
OS11G0152600	OS11T0152600-02	
OS11G0152600	OS11T0152600-01	
OS11G0152700	OS11T0152700-02	
OS11G0152700	OS11T0152700-01	
OS11G0153000	OS11T0153000-01	
OS11G0153100	OS11T0153100-01	
OS11G0153200	OS11T0153200-01	
OS11G0153300	OS11T0153300-02	
OS11G0153300	OS11T0153300-01	
OS11G0153400	OS11T0153400-01	
OS11G0153450	OS11T0153450-00	
OS11G0153500	OS11T0153500-01	
OS11G0153600	OS11T0153600-01	
OS11G0153700	OS11T0153700-01	
OS11G0153800	OS11T0153800-01	
OS11G0153851	OS11T0153851-00	
OS11G0153900	OS11T0153900-01	
OS11G0154300	OS11T0154300-01	
OS11G0154500	OS11T0154500-02	
OS11G0154500	OS11T0154500-01	
OS11G0154700	OS11T0154700-00	
OS11G0154900	OS11T0154900-01	
OS11G0155000	OS11T0155000-01	
OS11G0155100	OS11T0155100-01	
OS11G0155350	OS11T0155350-00	
OS11G0155425	OS11T0155425-00	
OS11G0155500	OS11T0155500-01	
OS11G0155600	OS11T0155600-01	
OS11G0155900	OS11T0155900-00	H3R-11
OS11G0155950	OS11T0155950-00	
OS11G0155975	OS11T0155975-00	
OS11G0156000	OS11T0156000-02	
OS11G0156000	OS11T0156000-01	
OS11G0156050	OS11T0156050-00	
OS11G0156100	OS11T0156100-01	
OS11G0156200	OS11T0156200-01	
OS11G0156300	OS11T0156300-01	
OS11G0156401	OS11T0156401-01	
OS11G0156600	OS11T0156600-00	
OS11G0156700	OS11T0156700-01	
OS11G0156750	OS11T0156750-00	
OS11G0156800	OS11T0156800-01	
OS11G0157000	OS11T0157000-00	
OS11G0157100	OS11T0157100-02	
OS11G0157100	OS11T0157100-01	
OS11G0157200	OS11T0157200-03	
OS11G0157300	OS11T0157300-01	
OS11G0157400	OS11T0157400-01	
OS11G0157600	OS11T0157600-01	
OS11G0157701	OS11T0157701-00	
OS11G0158000	OS11T0158000-01	
OS11G0158200	OS11T0158200-00	
OS11G0158300	OS11T0158300-01	
OS11G0158350	OS11T0158350-00	
OS11G0158400	OS11T0158400-01	
OS11G0158500	OS11T0158500-01	
OS11G0158600	OS11T0158600-00	
OS11G0158666	OS11T0158666-00	
OS11G0158832	OS11T0158832-00	
OS11G0159000	OS11T0159000-01	
OS11G0159500	OS11T0159500-01	
OS11G0159900	OS11T0159900-00	
OS11G0160000	OS11T0160000-00	
OS11G0160100	OS11T0160100-01	
OS11G0160300	OS11T0160300-01	WNK6
OS11G0160400	OS11T0160400-01	
OS11G0160500	OS11T0160500-01	
OS11G0160550	OS11T0160550-00	
OS11G0160600	OS11T0160600-01	
OS11G0160700	OS11T0160700-02	
OS11G0160700	OS11T0160700-01	
OS11G0160850	OS11T0160850-01	
OS11G0160900	OS11T0160900-00	
OS11G0161000	OS11T0161000-01	
OS11G0161100	OS11T0161100-01	
OS11G0161133	OS11T0161133-00	
OS11G0161166	OS11T0161166-01	
OS11G0161200	OS11T0161200-00	
OS11G0161700	OS11T0161700-01	
OS11G0161800	OS11T0161800-00	
OS11G0161900	OS11T0161900-00	
OS11G0162000	OS11T0162000-01	
OS11G0162200	OS11T0162200-01	
OS11G0162700	OS11T0162700-02	
OS11G0162700	OS11T0162700-01	
OS11G0162900	OS11T0162900-01	
OS11G0163100	OS11T0163100-01	
OS11G0163500	OS11T0163500-01	
OS11G0163575	OS11T0163575-00	
OS11G0163600	OS11T0163600-01	
OS11G0163800	OS11T0163800-01	
OS11G0164100	OS11T0164100-00	
OS11G0164200	OS11T0164200-00	
OS11G0164900	OS11T0164900-00	
OS11G0165700	OS11T0165700-00	
OS11G0166100	OS11T0166100-01	
OS11G0166201	OS11T0166201-00	
OS11G0166450	OS11T0166450-00	
OS11G0166800	OS11T0166800-01	
OS11G0166866	OS11T0166866-00	
OS11G0166932	OS11T0166932-00	
OS11G0167200	OS11T0167200-01	
OS11G0167300	OS11T0167300-02	
OS11G0167300	OS11T0167300-01	
OS11G0167400	OS11T0167400-00	
OS11G0167500	OS11T0167500-00	
OS11G0167600	OS11T0167600-00	
OS11G0167800	OS11T0167800-01	
OS11G0168000	OS11T0168000-01	
OS11G0168100	OS11T0168100-01	
OS11G0168200	OS11T0168200-02	
OS11G0168200	OS11T0168200-01	
OS11G0168250	OS11T0168250-00	
OS11G0168300	OS11T0168300-03	
OS11G0168300	OS11T0168300-02	
OS11G0168300	OS11T0168300-01	
OS11G0168500	OS11T0168500-00	
OS11G0168600	OS11T0168600-01	
OS11G0169100	OS11T0169100-01	
OS11G0169200	OS11T0169200-00	
OS11G0169266	OS11T0169266-00	
OS11G0169400	OS11T0169400-01	
OS11G0169600	OS11T0169600-01	
OS11G0169700	OS11T0169700-01	
OS11G0169800	OS11T0169800-01	
OS11G0169900	OS11T0169900-02	VATP-P1
OS11G0169900	OS11T0169900-01	VATP-P1
OS11G0170000	OS11T0170000-01	
OS11G0170100	OS11T0170100-01	
OS11G0170200	OS11T0170200-01	
OS11G0170300	OS11T0170300-01	
OS11G0170400	OS11T0170400-02	
OS11G0170400	OS11T0170400-01	
OS11G0170900	OS11T0170900-01	
OS11G0171100	OS11T0171100-00	
OS11G0171300	OS11T0171300-01	
OS11G0171350	OS11T0171350-00	
OS11G0171400	OS11T0171400-02	
OS11G0171400	OS11T0171400-01	
OS11G0171500	OS11T0171500-01	
OS11G0171601	OS11T0171601-00	
OS11G0171700	OS11T0171700-02	
OS11G0171700	OS11T0171700-01	
OS11G0171800	OS11T0171800-01	
OS11G0172100	OS11T0172100-00	
OS11G0172133	OS11T0172133-00	
OS11G0172150	OS11T0172150-00	
OS11G0172300	OS11T0172300-02	
OS11G0172300	OS11T0172300-01	
OS11G0172350	OS11T0172350-00	
OS11G0172400	OS11T0172400-00	
OS11G0173100	OS11T0173100-01	
OS11G0173366	OS11T0173366-01	
OS11G0173432	OS11T0173432-00	
OS11G0173500	OS11T0173500-03	
OS11G0173500	OS11T0173500-02	
OS11G0173500	OS11T0173500-01	
OS11G0173550	OS11T0173550-01	
OS11G0173600	OS11T0173600-01	
OS11G0173750	OS11T0173750-00	
OS11G0173800	OS11T0173800-01	
OS11G0173900	OS11T0173900-00	
OS11G0174000	OS11T0174000-04	
OS11G0174000	OS11T0174000-03	
OS11G0174000	OS11T0174000-02	
OS11G0174000	OS11T0174000-01	
OS11G0175000	OS11T0175000-01	
OS11G0175300	OS11T0175300-01	
OS11G0175400	OS11T0175400-01	
OS11G0175450	OS11T0175450-00	
OS11G0175500	OS11T0175500-02	
OS11G0175500	OS11T0175500-01	
OS11G0175700	OS11T0175700-00	PCF3
OS11G0175800	OS11T0175800-01	
OS11G0175900	OS11T0175900-01	
OS11G0176000	OS11T0176000-01	
OS11G0176100	OS11T0176100-01	
OS11G0176200	OS11T0176200-02	
OS11G0176200	OS11T0176200-01	
OS11G0176250	OS11T0176250-00	
OS11G0176300	OS11T0176300-01	
OS11G0177200	OS11T0177200-01	
OS11G0177301	OS11T0177301-00	
OS11G0177400	OS11T0177400-01	
OS11G0177750	OS11T0177750-00	
OS11G0178200	OS11T0178200-00	
OS11G0178800	OS11T0178800-01	
OS11G0179000	OS11T0179000-01	
OS11G0179400	OS11T0179400-00	
OS11G0179500	OS11T0179500-00	
OS11G0179700	OS11T0179700-00	
OS11G0180000	OS11T0180000-01	
OS11G0180100	OS11T0180100-00	
OS11G0180200	OS11T0180200-01	
OS11G0180300	OS11T0180300-01	
OS11G0180600	OS11T0180600-01	
OS11G0180800	OS11T0180800-01	
OS11G0180900	OS11T0180900-00	
OS11G0181000	OS11T0181000-00	
OS11G0181100	OS11T0181100-01	
OS11G0181200	OS11T0181200-01	
OS11G0181400	OS11T0181400-01	
OS11G0181500	OS11T0181500-01	
OS11G0181700	OS11T0181700-02	
OS11G0181700	OS11T0181700-01	
OS11G0181800	OS11T0181800-01	
OS11G0181900	OS11T0181900-01	
OS11G0182100	OS11T0182100-01	
OS11G0182200	OS11T0182200-02	
OS11G0182200	OS11T0182200-01	
OS11G0182400	OS11T0182400-01	
OS11G0182500	OS11T0182500-02	
OS11G0182500	OS11T0182500-01	
OS11G0182900	OS11T0182900-00	
OS11G0183150	OS11T0183150-00	
OS11G0183700	OS11T0183700-02	
OS11G0183700	OS11T0183700-01	
OS11G0183800	OS11T0183800-00	
OS11G0183900	OS11T0183900-02	
OS11G0183900	OS11T0183900-01	
OS11G0184100	OS11T0184100-01	
OS11G0184300	OS11T0184300-00	BGLU35
OS11G0184350	OS11T0184350-00	
OS11G0184600	OS11T0184600-00	
OS11G0184800	OS11T0184800-01	ASP1
OS11G0184900	OS11T0184900-02	NAC71
OS11G0184900	OS11T0184900-01	NAC71
OS11G0185100	OS11T0185100-01	
OS11G0185800	OS11T0185800-01	
OS11G0186050	OS11T0186050-00	
OS11G0186200	OS11T0186200-01	
OS11G0186300	OS11T0186300-01	
OS11G0186400	OS11T0186400-00	POLD1
OS11G0186500	OS11T0186500-00	GH3.12
OS11G0186525	OS11T0186525-00	
OS11G0186600	OS11T0186600-00	
OS11G0186800	OS11T0186800-01	PHT4;6
OS11G0186900	OS11T0186900-01	
OS11G0187001	OS11T0187001-00	
OS11G0187100	OS11T0187100-00	
OS11G0187150	OS11T0187150-00	
OS11G0187200	OS11T0187200-00	
OS11G0187500	OS11T0187500-02	
OS11G0187500	OS11T0187500-01	
OS11G0187550	OS11T0187550-00	
OS11G0187600	OS11T0187600-01	
OS11G0187700	OS11T0187700-00	
OS11G0188100	OS11T0188100-00	
OS11G0189600	OS11T0189600-02	
OS11G0189600	OS11T0189600-01	
OS11G0189900	OS11T0189900-00	
OS11G0191300	OS11T0191300-03	
OS11G0191300	OS11T0191300-02	
OS11G0191300	OS11T0191300-01	
OS11G0191400	OS11T0191400-03	
OS11G0191400	OS11T0191400-02	
OS11G0191400	OS11T0191400-01	
OS11G0191500	OS11T0191500-00	
OS11G0191800	OS11T0191800-01	
OS11G0192400	OS11T0192400-01	
OS11G0192500	OS11T0192500-00	
OS11G0193300	OS11T0193300-00	
OS11G0193800	OS11T0193800-01	
OS11G0194000	OS11T0194000-00	
OS11G0194050	OS11T0194050-00	
OS11G0194100	OS11T0194100-01	
OS11G0194200	OS11T0194200-00	
OS11G0194400	OS11T0194400-01	
OS11G0194600	OS11T0194600-01	
OS11G0194800	OS11T0194800-01	
OS11G0194900	OS11T0194900-01	
OS11G0195000	OS11T0195000-00	
OS11G0195100	OS11T0195100-00	
OS11G0195200	OS11T0195200-00	
OS11G0195500	OS11T0195500-01	
OS11G0195600	OS11T0195600-01	
OS11G0195650	OS11T0195650-00	
OS11G0195700	OS11T0195700-01	
OS11G0195750	OS11T0195750-01	
OS11G0195800	OS11T0195800-01	
OS11G0196400	OS11T0196400-01	
OS11G0197200	OS11T0197200-01	
OS11G0197400	OS11T0197400-01	
OS11G0197433	OS11T0197433-00	
OS11G0197466	OS11T0197466-00	
OS11G0197500	OS11T0197500-01	
OS11G0197600	OS11T0197600-01	
OS11G0197725	OS11T0197725-01	
OS11G0197975	OS11T0197975-00	
OS11G0198100	OS11T0198100-01	
OS11G0198200	OS11T0198200-01	
OS11G0198250	OS11T0198250-00	
OS11G0198900	OS11T0198900-01	
OS11G0198951	OS11T0198951-01	
OS11G0199000	OS11T0199000-01	
OS11G0199200	OS11T0199200-02	PDIL1-1
OS11G0199200	OS11T0199200-01	PDIL1-1
OS11G0199600	OS11T0199600-02	
OS11G0199700	OS11T0199700-02	
OS11G0199700	OS11T0199700-01	
OS11G0199801	OS11T0199801-00	
OS11G0199900	OS11T0199900-00	
OS11G0200000	OS11T0200000-01	
OS11G0200600	OS11T0200600-02	
OS11G0200600	OS11T0200600-01	
OS11G0200950	OS11T0200950-03	
OS11G0200950	OS11T0200950-02	
OS11G0200950	OS11T0200950-01	
OS11G0201000	OS11T0201000-00	
OS11G0201124	OS11T0201124-00	
OS11G0201175	OS11T0201175-00	
OS11G0201299	OS11T0201299-01	
OS11G0201329	OS11T0201329-00	
OS11G0201360	OS11T0201360-01	
OS11G0201400	OS11T0201400-00	
OS11G0201401	OS11T0201401-00	
OS11G0201441	OS11T0201441-00	
OS11G0201540	OS11T0201540-00	
OS11G0201900	OS11T0201900-00	
OS11G0201933	OS11T0201933-00	
OS11G0201966	OS11T0201966-00	
OS11G0202000	OS11T0202000-02	
OS11G0202000	OS11T0202000-01	
OS11G0202100	OS11T0202100-00	
OS11G0202200	OS11T0202200-01	
OS11G0202300	OS11T0202300-02	
OS11G0202300	OS11T0202300-01	
OS11G0202350	OS11T0202350-00	
OS11G0202400	OS11T0202400-00	
OS11G0202450	OS11T0202450-00	
OS11G0202500	OS11T0202500-00	
OS11G0202600	OS11T0202600-01	
OS11G0202900	OS11T0202900-01	
OS11G0203400	OS11T0203400-01	
OS11G0204100	OS11T0204100-02	
OS11G0204100	OS11T0204100-01	
OS11G0204500	OS11T0204500-01	
OS11G0204600	OS11T0204600-01	
OS11G0204800	OS11T0204800-01	
OS11G0205200	OS11T0205200-00	
OS11G0205300	OS11T0205300-00	
OS11G0205301	OS11T0205301-00	
OS11G0205500	OS11T0205500-02	
OS11G0205500	OS11T0205500-01	
OS11G0205800	OS11T0205800-01	
OS11G0205900	OS11T0205900-00	
OS11G0206000	OS11T0206000-01	
OS11G0206101	OS11T0206101-00	
OS11G0206150	OS11T0206150-00	
OS11G0206200	OS11T0206200-02	
OS11G0206200	OS11T0206200-01	
OS11G0206300	OS11T0206300-01	
OS11G0206400	OS11T0206400-01	
OS11G0206600	OS11T0206600-03	
OS11G0206600	OS11T0206600-02	
OS11G0206600	OS11T0206600-01	
OS11G0206700	OS11T0206700-02	
OS11G0206700	OS11T0206700-01	
OS11G0206850	OS11T0206850-00	
OS11G0207000	OS11T0207000-02	
OS11G0207000	OS11T0207000-01	
OS11G0207100	OS11T0207100-01	
OS11G0207200	OS11T0207200-01	
OS11G0207300	OS11T0207300-00	
OS11G0207400	OS11T0207400-01	
OS11G0207600	OS11T0207600-00	
OS11G0207700	OS11T0207700-00	
OS11G0207800	OS11T0207800-00	
OS11G0207900	OS11T0207900-00	
OS11G0208000	OS11T0208000-02	
OS11G0208000	OS11T0208000-01	
OS11G0208100	OS11T0208100-01	
OS11G0208300	OS11T0208300-00	
OS11G0208400	OS11T0208400-01	
OS11G0208500	OS11T0208500-00	
OS11G0208600	OS11T0208600-01	
OS11G0208651	OS11T0208651-00	
OS11G0208700	OS11T0208700-00	
OS11G0208750	OS11T0208750-00	
OS11G0208800	OS11T0208800-01	
OS11G0208850	OS11T0208850-00	
OS11G0208900	OS11T0208900-01	
OS11G0209000	OS11T0209000-01	
OS11G0209050	OS11T0209050-00	
OS11G0209100	OS11T0209100-01	
OS11G0209200	OS11T0209200-01	
OS11G0209300	OS11T0209300-00	
OS11G0209400	OS11T0209400-01	
OS11G0209450	OS11T0209450-00	
OS11G0209502	OS11T0209502-00	
OS11G0209550	OS11T0209550-00	
OS11G0209600	OS11T0209600-02	
OS11G0209600	OS11T0209600-01	
OS11G0209700	OS11T0209700-02	
OS11G0209700	OS11T0209700-01	
OS11G0209900	OS11T0209900-00	
OS11G0210000	OS11T0210000-01	
OS11G0210100	OS11T0210100-01	
OS11G0210201	OS11T0210201-00	
OS11G0210300	OS11T0210300-02	ADH1
OS11G0210300	OS11T0210300-01	ADH1
OS11G0210500	OS11T0210500-02	ADH2
OS11G0210500	OS11T0210500-01	ADH2
OS11G0210600	OS11T0210600-01	
OS11G0210700	OS11T0210700-00	
OS11G0211200	OS11T0211200-01	
OS11G0211300	OS11T0211300-01	
OS11G0211400	OS11T0211400-02	
OS11G0211400	OS11T0211400-01	
OS11G0211600	OS11T0211600-00	
OS11G0211650	OS11T0211650-00	
OS11G0211700	OS11T0211700-00	
OS11G0211800	OS11T0211800-01	
OS11G0212000	OS11T0212000-00	
OS11G0212100	OS11T0212100-00	
OS11G0212300	OS11T0212300-00	
OS11G0212801	OS11T0212801-00	
OS11G0212900	OS11T0212900-01	
OS11G0213000	OS11T0213000-01	
OS11G0213400	OS11T0213400-00	
OS11G0213500	OS11T0213500-00	
OS11G0213600	OS11T0213600-01	
OS11G0213700	OS11T0213700-00	
OS11G0213733	OS11T0213733-01	
OS11G0213800	OS11T0213800-01	
OS11G0213900	OS11T0213900-01	
OS11G0214001	OS11T0214001-00	
OS11G0214100	OS11T0214100-00	
OS11G0214400	OS11T0214400-01	
OS11G0214700	OS11T0214700-00	
OS11G0214900	OS11T0214900-00	
OS11G0215100	OS11T0215100-01	
OS11G0215300	OS11T0215300-00	
OS11G0215400	OS11T0215400-01	
OS11G0216000	OS11T0216000-02	
OS11G0216000	OS11T0216000-01	
OS11G0216100	OS11T0216100-01	
OS11G0216300	OS11T0216300-02	
OS11G0216300	OS11T0216300-01	
OS11G0216350	OS11T0216350-00	
OS11G0216400	OS11T0216400-01	
OS11G0216900	OS11T0216900-03	IDI2
OS11G0216900	OS11T0216900-02	IDI2
OS11G0216900	OS11T0216900-01	IDI2
OS11G0217300	OS11T0217300-01	
OS11G0217500	OS11T0217500-01	
OS11G0218000	OS11T0218000-01	
OS11G0218100	OS11T0218100-01	
OS11G0218200	OS11T0218200-00	
OS11G0218560	OS11T0218560-00	
OS11G0218619	OS11T0218619-00	
OS11G0218678	OS11T0218678-00	
OS11G0218737	OS11T0218737-00	
OS11G0219000	OS11T0219000-01	
OS11G0219400	OS11T0219400-01	
OS11G0219750	OS11T0219750-00	
OS11G0220100	OS11T0220100-01	
OS11G0220300	OS11T0220300-01	
OS11G0220400	OS11T0220400-01	
OS11G0220450	OS11T0220450-00	
OS11G0220500	OS11T0220500-00	
OS11G0220550	OS11T0220550-00	
OS11G0220600	OS11T0220600-00	
OS11G0220700	OS11T0220700-01	
OS11G0220800	OS11T0220800-01	SC34
OS11G0221000	OS11T0221000-01	IAA27
OS11G0221200	OS11T0221200-00	IAA28
OS11G0221250	OS11T0221250-01	
OS11G0221300	OS11T0221300-00	IAA29
OS11G0222000	OS11T0222000-01	
OS11G0222100	OS11T0222100-00	
OS11G0222200	OS11T0222200-01	
OS11G0222320	OS11T0222320-00	
OS11G0222560	OS11T0222560-00	
OS11G0222800	OS11T0222800-00	
OS11G0222900	OS11T0222900-02	
OS11G0222900	OS11T0222900-01	
OS11G0223000	OS11T0223000-01	
OS11G0223201	OS11T0223201-01	
OS11G0223300	OS11T0223300-00	
OS11G0223400	OS11T0223400-01	
OS11G0224040	OS11T0224040-00	
OS11G0224200	OS11T0224200-00	
OS11G0224301	OS11T0224301-00	
OS11G0224400	OS11T0224400-01	
OS11G0224600	OS11T0224600-01	
OS11G0224800	OS11T0224800-00	
OS11G0224900	OS11T0224900-00	
OS11G0225000	OS11T0225000-01	
OS11G0225100	OS11T0225100-01	
OS11G0225200	OS11T0225200-00	
OS11G0225300	OS11T0225300-02	
OS11G0225300	OS11T0225300-01	
OS11G0225566	OS11T0225566-00	
OS11G0226100	OS11T0226100-00	
OS11G0226201	OS11T0226201-00	
OS11G0226301	OS11T0226301-00	
OS11G0226400	OS11T0226400-01	
OS11G0226550	OS11T0226550-00	
OS11G0226700	OS11T0226700-01	
OS11G0226800	OS11T0226800-00	
OS11G0226900	OS11T0226900-01	
OS11G0226933	OS11T0226933-01	
OS11G0226966	OS11T0226966-00	
OS11G0227000	OS11T0227000-02	
OS11G0227000	OS11T0227000-01	
OS11G0227100	OS11T0227100-00	
OS11G0227200	OS11T0227200-01	
OS11G0227250	OS11T0227250-01	
OS11G0227300	OS11T0227300-01	
OS11G0227600	OS11T0227600-02	
OS11G0227600	OS11T0227600-01	
OS11G0227700	OS11T0227700-01	
OS11G0227800	OS11T0227800-01	
OS11G0228201	OS11T0228201-01	
OS11G0228600	OS11T0228600-01	
OS11G0228800	OS11T0228800-00	
OS11G0229000	OS11T0229000-01	
OS11G0229100	OS11T0229100-01	
OS11G0229300	OS11T0229300-00	
OS11G0229333	OS11T0229333-00	
OS11G0229400	OS11T0229400-01	
OS11G0229500	OS11T0229500-01	
OS11G0229600	OS11T0229600-02	
OS11G0229600	OS11T0229600-01	
OS11G0229700	OS11T0229700-00	
OS11G0230400	OS11T0230400-00	
OS11G0230700	OS11T0230700-00	
OS11G0231200	OS11T0231200-00	
OS11G0231400	OS11T0231400-01	
OS11G0231600	OS11T0231600-01	
OS11G0231800	OS11T0231800-00	
OS11G0232000	OS11T0232000-00	
OS11G0232100	OS11T0232100-02	
OS11G0232100	OS11T0232100-01	
OS11G0232400	OS11T0232400-00	
OS11G0233000	OS11T0233000-00	
OS11G0233201	OS11T0233201-01	
OS11G0233400	OS11T0233400-01	
OS11G0233800	OS11T0233800-01	
OS11G0234001	OS11T0234001-01	
OS11G0234100	OS11T0234100-01	
OS11G0234200	OS11T0234200-01	
OS11G0234300	OS11T0234300-01	
OS11G0235200	OS11T0235200-01	
OS11G0235250	OS11T0235250-00	
OS11G0235300	OS11T0235300-01	
OS11G0235400	OS11T0235400-00	
OS11G0235700	OS11T0235700-00	
OS11G0235750	OS11T0235750-00	
OS11G0236000	OS11T0236000-01	
OS11G0236100	OS11T0236100-01	SPS5
OS11G0236200	OS11T0236200-00	
OS11G0236932	OS11T0236932-01	
OS11G0237300	OS11T0237300-00	
OS11G0237600	OS11T0237600-01	
OS11G0237700	OS11T0237700-01	
OS11G0237900	OS11T0237900-00	
OS11G0238000	OS11T0238000-00	
OS11G0238400	OS11T0238400-01	
OS11G0238700	OS11T0238700-00	
OS11G0239000	OS11T0239000-00	
OS11G0239200	OS11T0239200-00	
OS11G0239400	OS11T0239400-00	
OS11G0239500	OS11T0239500-01	
OS11G0239900	OS11T0239900-01	
OS11G0240550	OS11T0240550-01	
OS11G0240600	OS11T0240600-02	
OS11G0240600	OS11T0240600-01	
OS11G0240800	OS11T0240800-02	
OS11G0240800	OS11T0240800-01	
OS11G0240900	OS11T0240900-01	
OS11G0241000	OS11T0241000-00	
OS11G0241100	OS11T0241100-00	
OS11G0241200	OS11T0241200-01	
OS11G0241700	OS11T0241700-01	
OS11G0241832	OS11T0241832-00	
OS11G0241900	OS11T0241900-01	
OS11G0242100	OS11T0242100-02	
OS11G0242100	OS11T0242100-01	
OS11G0242150	OS11T0242150-00	
OS11G0242200	OS11T0242200-00	
OS11G0242300	OS11T0242300-00	
OS11G0242400	OS11T0242400-01	
OS11G0242500	OS11T0242500-01	
OS11G0242600	OS11T0242600-00	
OS11G0242700	OS11T0242700-01	
OS11G0242800	OS11T0242800-01	
OS11G0242900	OS11T0242900-00	
OS11G0243300	OS11T0243300-01	ZHD4
OS11G0243600	OS11T0243600-01	
OS11G0243750	OS11T0243750-01	
OS11G0243925	OS11T0243925-00	
OS11G0244100	OS11T0244100-00	
OS11G0244200	OS11T0244200-01	HSP21.9
OS11G0244300	OS11T0244300-01	
OS11G0244600	OS11T0244600-01	
OS11G0244800	OS11T0244800-01	
OS11G0244900	OS11T0244900-00	
OS11G0245000	OS11T0245000-01	
OS11G0245100	OS11T0245100-01	
OS11G0245200	OS11T0245200-01	
OS11G0245400	OS11T0245400-01	
OS11G0245466	OS11T0245466-00	
OS11G0245500	OS11T0245500-01	
OS11G0245650	OS11T0245650-01	
OS11G0245800	OS11T0245800-01	
OS11G0245900	OS11T0245900-01	
OS11G0246100	OS11T0246100-01	
OS11G0246133	OS11T0246133-00	
OS11G0246166	OS11T0246166-00	
OS11G0246200	OS11T0246200-00	
OS11G0246250	OS11T0246250-01	
OS11G0246300	OS11T0246300-00	
OS11G0246600	OS11T0246600-00	
OS11G0246900	OS11T0246900-02	
OS11G0246900	OS11T0246900-01	
OS11G0246950	OS11T0246950-00	
OS11G0247000	OS11T0247000-02	
OS11G0247000	OS11T0247000-01	
OS11G0247300	OS11T0247300-02	TUBA
OS11G0247300	OS11T0247300-01	TUBA
OS11G0247350	OS11T0247350-00	
OS11G0247400	OS11T0247400-01	
OS11G0247500	OS11T0247500-01	
OS11G0247800	OS11T0247800-00	
OS11G0247900	OS11T0247900-00	
OS11G0248000	OS11T0248000-00	
OS11G0248200	OS11T0248200-01	
OS11G0248466	OS11T0248466-00	
OS11G0249000	OS11T0249000-01	
OS11G0249300	OS11T0249300-01	
OS11G0249400	OS11T0249400-00	
OS11G0249600	OS11T0249600-01	
OS11G0249700	OS11T0249700-00	
OS11G0249800	OS11T0249800-00	
OS11G0249900	OS11T0249900-02	
OS11G0249900	OS11T0249900-01	
OS11G0250000	OS11T0250000-01	
OS11G0250100	OS11T0250100-01	
OS11G0250400	OS11T0250400-01	
OS11G0250600	OS11T0250600-00	
